date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;p0q0
03/06/2019;5;0;BE;07:00:00;2;0.088;0.089;0.146;0.072;0.103;NA;0.1301763762433035
04/06/2019;5;0;BE;07:00:00;2;0.095;0.089;0.124;0.097;0.131;NA;0.1585422625420486
07/06/2019;5;0;BE;07:00:00;2;0.084;0.076;0.14;0.104;0.133;NA;0.1664847107056973
11/06/2019;5;0;BE;07:00:00;2;0.099;0.0912;0.163;0.104;0.14;NA;0.1664847107056973
12/06/2019;5;0;BE;07:00:00;2;0.091;0.07;0.127;0.076;0.104;NA;0.1347149180511027
13/06/2019;5;0;BE;07:00:00;2;0.087;0.085;0.145;0.079;0.114;NA;0.1381188244069521
17/06/2019;5;0;BE;07:00:00;2;0.106;0.082;0.124;0.067;0.108;NA;0.1245031989835545
18/06/2019;5;0;BE;07:00:00;2;0.0944;0.093;0.156;0.102;0.139;NA;0.1642154398017976
19/06/2019;5;0;BE;07:00:00;2;0.094;0.119;0.141;0.102;0.136;NA;0.1642154398017976
20/06/2019;5;0;BE;07:00:00;2;0.097;0.098;0.134;0.073;0.106;NA;0.1313110116952533
21/06/2019;5;0;BE;07:00:00;2;0.097;0.121;0.1338;0.082;0.11;NA;0.1415227307628015
24/06/2019;5;0;BE;07:00:00;2;0.094;0.085;0.111;0.082;0.113;NA;0.1415227307628015
25/06/2019;5;0;BE;07:00:00;2;0.116;0.086;0.148;0.082;0.123;NA;0.1415227307628015
26/06/2019;5;0;BE;07:00:00;2;0.084;0.101;0.129;0.083;0.116;NA;0.1426573662147513
27/06/2019;5;0;BE;07:00:00;2;0.085;0.137;0.159;0.074;0.114;NA;0.1324456471472031
28/06/2019;5;0;BE;07:00:00;2;0.088;0.094;0.118;0.092;0.123;NA;0.1528690852822996
01/07/2019;5;0;BE;07:00:00;2;0.076;0.075;0.123;0.069;0.1;NA;0.1267724698874541
02/07/2019;5;0;BE;07:00:00;2;0.105;0.096;0.118;0.07;0.099;NA;0.1279071053394039
03/07/2019;5;0;BE;07:00:00;2;0.099;0.1;0.13;0.069;0.105;NA;0.1267724698874541
28/05/2019;5;0;BE;07:00:00;2;0.112;0.09;0.152;0.084;0.12;NA;0.1437920016667011
05/06/2019;5;0;BE;07:00:00;2;0.0978;0.093;0.129;0.13;0.2;NA;0.1959852324563922
21/05/2019;50;0;AA;08:00:00;2;0.117;0.126;0.079;0.018;0.019;0.034;0.04117
22/05/2019;50;0;AA;08:00:00;2;0.144;0.091;0.059;0.017;0.02;0.03;0.0373599999999999
23/05/2019;50;0;AA;08:00:00;2;0.0935;0.0816;0.0564;0.022;0.024;0.034;0.0442099999999999
27/05/2019;50;0;AA;08:00:00;2;0.111;0.102;0.068;0.021;0.025;0.037;0.0438999999999999
29/05/2019;50;0;AA;09:00:00;2;0.083;0.095;0.064;0.012;0.014;0.027;0.0353799999999999
03/06/2019;50;0;AA;09:00:00;2;0.103;0.098;0.07;0.015;0.017;0.027;0.0355299999999999
04/06/2019;50;0;AA;09:00:00;2;0.126;0.093;0.073;0.04;0.04;0.048;0.05721
06/06/2019;50;0;AA;08:00:00;2;0.106;0.0866;0.07;0.022;0.023;0.033;0.04217
07/06/2019;50;0;AA;08:00:00;2;0.093;0.097;0.073;0.015;0.017;0.027;0.0353999999999999
11/06/2019;50;0;AA;08:00:00;2;0.093;0.123;0.049;0.018;0.02;0.04;0.04911
13/06/2019;50;0;AA;09:00:00;2;0.11;0.092;0.07;0.024;0.027;0.048;0.0535
14/06/2019;50;0;AA;08:00:00;2;0.087;0.091;0.056;0.013;0.015;0.021;0.0350399999999999
17/06/2019;50;0;AA;08:00:00;2;0.106;0.103;0.068;0.017;0.018;0.03;0.0374999999999999
19/06/2019;50;0;AA;08:00:00;2;0.089;0.094;0.067;0.017;0.022;0.031;0.0380499999999999
20/06/2019;50;0;AA;08:00:00;2;0.113;0.121;0.057;0.02;0.022;0.031;0.0386899999999999
21/06/2019;50;0;AA;08:00:00;2;0.086;0.057;0.0634;0.018;0.021;0.031;0.0382199999999999
24/06/2019;50;0;AA;09:00:00;2;0.111;0.087;0.078;0.019;0.021;0.031;0.0390999999999999
25/06/2019;50;0;AA;08:00:00;2;0.105;0.1;0.058;0.019;0.022;0.036;0.0424
27/06/2019;50;0;AA;08:00:00;2;0.1;0.068;0.054;0.022;0.024;0.037;0.0444999999999999
28/06/2019;50;0;AA;08:00:00;2;0.082;0.063;0.057;0.014;0.014;0.021;0.0350399999999999
01/07/2019;50;0;AA;08:00:00;2;0.099;0.085;0.054;0.012;0.013;0.023;0.0350399999999999
02/07/2019;50;0;AA;08:00:00;2;0.106;0.086;0.058;0.014;0.014;0.024;0.0350399999999999
03/07/2019;50;0;AA;08:00:00;2;0.1088;0.083;0.057;0.012;0.011;0.023;0.0350399999999999
04/07/2019;50;0;AA;08:00:00;2;0.176;0.094;0.072;0.025;0.027;0.034;0.0436899999999999
28/05/2019;50;0;AA;08:00:00;2;0.107;0.0866;0.063;0.019;0.02;0.031;0.0386899999999999
21/05/2019;50;0;AC;09:00:00;2;0.19;0.273;0.22;0.039;0.084;0.048;0.12603
22/05/2019;50;0;AC;09:00:00;2;0.1658;0.27;0.147;0.041;0.083;0.047;0.11955
23/05/2019;50;0;AC;09:00:00;2;0.1456;0.2366;0.1828;0.042;0.084;0.043;0.12143
27/05/2019;50;0;AC;09:00:00;2;0.156;0.2568;0.1788;0.047;0.079;0.053;0.1177199999999999
29/05/2019;50;0;AC;09:00:00;2;0.139;0.233;0.167;0.035;0.065;0.036;0.09459
03/06/2019;50;0;AC;09:00:00;2;0.164;0.27;0.215;0.034;0.065;0.037;0.1046799999999999
04/06/2019;50;0;AC;09:00:00;2;0.182;0.256;0.219;0.053;0.092;0.057;0.1265299999999999
06/06/2019;50;0;AC;09:00:00;2;0.175;0.293;0.18;0.04;0.063;0.044;0.0951099999999999
07/06/2019;50;0;AC;09:00:00;2;0.161;0.257;0.194;0.035;0.078;0.036;0.1127399999999999
11/06/2019;50;0;AC;09:00:00;2;0.163;0.284;0.21;0.046;0.079;0.05;0.1185099999999999
13/06/2019;50;0;AC;09:00:00;2;0.171;0.271;0.209;0.054;0.086;0.059;0.12031
14/06/2019;50;0;AC;09:00:00;2;0.152;0.245;0.182;0.026;0.051;0.028;0.08211
17/06/2019;50;0;AC;09:00:00;2;0.156;0.2458;0.324;0.034;0.059;0.041;0.0979699999999999
19/06/2019;50;0;AC;09:00:00;2;0.142;0.264;0.175;0.038;0.059;0.04;0.0964999999999999
20/06/2019;50;0;AC;09:00:00;2;0.15;0.254;0.2;0.037;0.063;0.04;0.0920299999999999
21/06/2019;50;0;AC;09:00:00;2;0.142;0.227;0.195;0.035;0.057;0.037;0.08862
24/06/2019;50;0;AC;09:00:00;2;0.185;0.277;0.161;0.036;0.06;0.039;0.08911
25/06/2019;50;0;AC;09:00:00;2;0.152;0.217;0.191;0.04;0.065;0.043;0.0994799999999999
27/06/2019;50;0;AC;09:00:00;2;0.139;0.2708;0.142;0.042;0.063;0.044;0.0933799999999999
28/06/2019;50;0;AC;09:00:00;2;0.135;0.198;0.2038;0.027;0.049;0.028;0.08254
01/07/2019;50;0;AC;09:00:00;2;0.144;0.253;0.172;0.028;0.048;0.032;0.0801799999999999
02/07/2019;50;0;AC;09:00:00;2;0.158;0.222;0.206;0.031;0.059;0.032;0.09254
03/07/2019;50;0;AC;09:00:00;2;0.132;0.236;0.159;0.029;0.055;0.033;0.08767
04/07/2019;50;0;AC;09:00:00;2;0.171;0.213;0.149;0.053;0.073;0.054;0.1016799999999999
28/05/2019;50;0;AC;09:00:00;2;0.176;0.273;0.201;0.04;0.079;0.043;0.1167799999999999
21/05/2019;50;0;AG;09:00:00;2;0.29;0.358;0.271;0.113;0.084;0.048;0.1335699999999999
22/05/2019;50;0;AG;09:00:00;2;0.2302;0.363;0.201;0.128;0.083;0.047;0.1332499999999999
23/05/2019;50;0;AG;09:00:00;2;0.224;0.30625;0.2695;0.126;0.084;0.043;0.1363299999999997
27/05/2019;50;0;AG;09:00:00;2;0.247;0.3374;0.2192;0.138;0.079;0.053;0.1465999999999999
29/05/2019;50;0;AG;09:00:00;2;0.208;0.304;0.221;0.092;0.065;0.036;0.11936
03/06/2019;50;0;AG;09:00:00;2;0.254;0.347;0.276;0.091;0.065;0.037;0.1229099999999999
04/06/2019;50;0;AG;09:00:00;2;0.258;0.339;0.268;0.128;0.092;0.057;0.1431199999999999
06/06/2019;50;0;AG;09:00:00;2;0.278;0.374;0.2407;0.097;0.063;0.044;0.1297299999999999
07/06/2019;50;0;AG;09:00:00;2;0.251;0.335;0.24;0.112;0.078;0.036;0.13038
11/06/2019;50;0;AG;09:00:00;2;0.273;0.361;0.269;0.11;0.079;0.05;0.1342899999999999
13/06/2019;50;0;AG;09:00:00;2;0.275;0.368;0.268;0.111;0.086;0.059;0.1365099999999999
14/06/2019;50;0;AG;09:00:00;2;0.235;0.316;0.23;0.067;0.051;0.028;0.09531
17/06/2019;50;0;AG;09:00:00;2;0.252;0.33708;0.38;0.074;0.059;0.041;0.09381
19/06/2019;50;0;AG;09:00:00;2;0.22;0.341;0.225;0.077;0.059;0.04;0.1051499999999999
20/06/2019;50;0;AG;09:00:00;2;0.233;0.35485;0.254;0.082;0.063;0.04;0.1189899999999999
21/06/2019;50;0;AG;09:00:00;2;0.229;0.3;0.26;0.078;0.057;0.037;0.10675
24/06/2019;50;0;AG;09:00:00;2;0.279;0.361;0.203;0.079;0.06;0.039;0.1033799999999999
25/06/2019;50;0;AG;09:00:00;2;0.234;0.298;0.245;0.086;0.065;0.043;0.1151999999999999
27/06/2019;50;0;AG;09:00:00;2;0.203;0.3546;0.186;0.088;0.063;0.044;0.1151599999999999
28/06/2019;50;0;AG;09:00:00;2;0.193;0.277;0.24594;0.073;0.049;0.028;0.0964000000000001
01/07/2019;50;0;AG;09:00:00;2;0.239;0.337;0.23;0.066;0.048;0.032;0.09564
02/07/2019;50;0;AG;09:00:00;2;0.26;0.309;0.255;0.083;0.059;0.032;0.10936
03/07/2019;50;0;AG;09:00:00;2;0.211;0.332;0.208;0.07;0.055;0.033;0.09874
04/07/2019;50;0;AG;09:00:00;2;0.26;0.292;0.208;0.091;0.073;0.054;0.12092
28/05/2019;50;0;AG;09:00:00;2;0.263;0.363;0.249;0.127;0.079;0.043;0.1316099999999998
21/05/2019;50;0;AH;09:00:00;2;0.367;0.447;0.323;0.113;0.133;0.084;0.1727599999999998
22/05/2019;50;0;AH;09:00:00;2;0.3094;0.447;0.245;0.128;0.145;0.083;0.18086
23/05/2019;50;0;AH;09:00:00;2;0.2984;0.383;0.30875;0.126;0.136;0.084;0.1783699999999999
27/05/2019;50;0;AH;09:00:00;2;0.328;0.4074;0.267;0.138;0.138;0.079;0.18768
29/05/2019;50;0;AH;09:00:00;2;0.27;0.371;0.264;0.092;0.117;0.065;0.1446699999999999
03/06/2019;50;0;AH;09:00:00;2;0.328;0.434;0.325;0.091;0.1;0.065;0.1295
04/06/2019;50;0;AH;09:00:00;2;0.335;0.428;0.318;0.128;0.13;0.092;0.1736700000000001
06/06/2019;50;0;AH;09:00:00;2;0.351;0.479;0.27935;0.097;0.117;0.063;0.14345
07/06/2019;50;0;AH;09:00:00;2;0.326;0.44;0.289;0.112;0.104;0.078;0.1500199999999999
11/06/2019;50;0;AH;09:00:00;2;0.355;0.452;0.304;0.11;0.135;0.079;0.1776499999999998
13/06/2019;50;0;AH;09:00:00;2;0.357;0.475;0.307;0.111;0.149;0.086;0.1919
14/06/2019;50;0;AH;09:00:00;2;0.303;0.4;0.275;0.067;0.099;0.051;0.1291500000000001
17/06/2019;50;0;AH;09:00:00;2;0.342;0.41;0.412;0.074;0.108;0.059;0.13503
19/06/2019;50;0;AH;09:00:00;2;0.292;0.43;0.267;0.077;0.111;0.059;0.1397399999999999
20/06/2019;50;0;AH;09:00:00;2;0.303;0.4386;0.302;0.082;0.114;0.063;0.1410799999999999
21/06/2019;50;0;AH;09:00:00;2;0.318;0.378;0.294;0.078;0.102;0.057;0.1266400000000001
24/06/2019;50;0;AH;09:00:00;2;0.359;0.453;0.23;0.079;0.112;0.06;0.14019
25/06/2019;50;0;AH;09:00:00;2;0.316;0.377;0.281;0.086;0.133;0.065;0.1678699999999999
27/06/2019;50;0;AH;09:00:00;2;0.272;0.4472;0.214;0.088;0.124;0.063;0.15688
28/06/2019;50;0;AH;09:00:00;2;0.253;0.343;0.28687;0.073;0.095;0.049;0.1262300000000001
01/07/2019;50;0;AH;09:00:00;2;0.316;0.425;0.275;0.066;0.098;0.048;0.1302000000000001
02/07/2019;50;0;AH;09:00:00;2;0.345;0.39;0.309;0.083;0.125;0.059;0.1600899999999999
03/07/2019;50;0;AH;09:00:00;2;0.276;0.411;0.254;0.07;0.105;0.055;0.13515
04/07/2019;50;0;AH;09:00:00;2;0.337;0.368;0.249;0.091;0.14;0.073;0.17133
28/05/2019;50;0;AH;09:00:00;2;0.328;0.449;0.298;0.127;0.118;0.079;0.1562899999999999
21/05/2019;50;0;AJ;09:00:00;2;0.274;0.296;0.198;0.133;0.176;0.207;0.22786
22/05/2019;50;0;AJ;09:00:00;2;0.316;0.233;0.188;0.145;0.192;0.233;0.2623799999999998
23/05/2019;50;0;AJ;09:00:00;2;0.255;0.149;0.1918;0.136;0.181;0.218;0.25495
27/05/2019;50;0;AJ;09:00:00;2;0.273;0.197;0.167;0.138;0.169;0.201;0.2165799999999999
29/05/2019;50;0;AJ;09:00:00;2;0.213;0.15;0.168;0.117;0.166;0.204;0.2267400000000001
03/06/2019;50;0;AJ;09:00:00;2;0.333;0.227;0.179;0.1;0.148;0.185;0.2178200000000001
04/06/2019;50;0;AJ;09:00:00;2;0.261;0.161;0.1844;0.13;0.179;0.218;0.2643
06/06/2019;50;0;AJ;09:00:00;2;0.2598;0.246;0.17085;0.117;0.157;0.194;0.2214000000000001
07/06/2019;50;0;AJ;09:00:00;2;0.291;0.169;0.163;0.104;0.134;0.172;0.2035300000000001
11/06/2019;50;0;AJ;09:00:00;2;0.272;0.185;0.1844;0.135;0.174;0.259;0.27925
13/06/2019;50;0;AJ;09:00:00;2;0.262;0.215;0.168;0.149;0.193;0.248;0.2713499999999998
14/06/2019;50;0;AJ;09:00:00;2;0.315;0.261;0.172;0.099;0.143;0.175;0.2113199999999998
17/06/2019;50;0;AJ;09:00:00;2;0.242;0.251;0.166;0.108;0.143;0.174;0.2112699999999998
19/06/2019;50;0;AJ;09:00:00;2;0.253;0.22;0.185;0.111;0.148;0.197;0.22232
20/06/2019;50;0;AJ;09:00:00;2;0.289;0.274;0.209;0.114;0.149;0.19;0.2194000000000001
21/06/2019;50;0;AJ;09:00:00;2;0.244;0.257;0.188;0.102;0.129;0.165;0.1997100000000001
24/06/2019;50;0;AJ;09:00:00;2;0.174;0.298;0.147;0.112;0.144;0.187;0.21486
25/06/2019;50;0;AJ;09:00:00;2;0.232;0.284;0.197;0.133;0.165;0.193;0.2183899999999999
27/06/2019;50;0;AJ;09:00:00;2;0.21;0.202;0.192;0.124;0.159;0.2;0.2215
28/06/2019;50;0;AJ;09:00:00;2;0.259;0.23;0.185;0.095;0.133;0.165;0.19808
01/07/2019;50;0;AJ;09:00:00;2;0.236;0.266;0.167;0.098;0.131;0.163;0.1988900000000001
02/07/2019;50;0;AJ;09:00:00;2;0.241;0.194;0.1892;0.125;0.156;0.191;0.22055
03/07/2019;50;0;AJ;09:00:00;2;0.24;0.246;0.183;0.105;0.139;0.187;0.2189900000000001
04/07/2019;50;0;AJ;09:00:00;2;0.261;0.261;0.191;0.14;0.175;0.216;0.2366599999999998
28/05/2019;50;0;AJ;09:00:00;2;0.236;0.22;0.183;0.118;0.154;0.188;0.21905
21/05/2019;50;0;AR;NA;2;0.04;0.042;0.038;NA;NA;NA;0.024658203125
22/05/2019;50;0;AR;NA;2;0.043;0.036;0.026;NA;NA;NA;0.023681640625
23/05/2019;50;0;AR;NA;2;0.0355;0.03575;0.03;NA;NA;NA;0.023712158203125
27/05/2019;50;0;AR;NA;2;0.036;0.038;0.027;NA;NA;NA;0.0235595703125
29/05/2019;50;0;AR;NA;2;0.028;0.039;0.03;NA;NA;NA;0.023468017578125
03/06/2019;50;0;AR;NA;2;0.035;0.03;0.037;NA;NA;NA;0.024078369140625
04/06/2019;50;0;AR;NA;2;0.044;0.034;0.034;NA;NA;NA;0.0242919921875
06/06/2019;50;0;AR;NA;2;0.038;0.0354;0.028;NA;NA;NA;0.02362060546875
07/06/2019;50;0;AR;NA;2;0.037;0.031;0.033;NA;NA;NA;0.023834228515625
11/06/2019;50;0;AR;NA;2;0.041;0.048;0.03;NA;NA;NA;0.02423095703125
13/06/2019;50;0;AR;NA;2;0.043;0.033;0.03;NA;NA;NA;0.02392578125
14/06/2019;50;0;AR;NA;2;0.034;0.029;0.026;NA;NA;NA;0.023162841796875
17/06/2019;50;0;AR;NA;2;0.039;0.034;0.031;NA;NA;NA;0.02386474609375
19/06/2019;50;0;AR;NA;2;0.03;0.036;0.025;NA;NA;NA;0.023101806640625
20/06/2019;50;0;AR;NA;2;0.045;0.052;0.025;NA;NA;NA;0.02410888671875
21/06/2019;50;0;AR;NA;2;0.039;0.024;0.0296;NA;NA;NA;0.023468017578125
24/06/2019;50;0;AR;NA;2;0.036;0.035;0.033;NA;NA;NA;0.02392578125
25/06/2019;50;0;AR;NA;2;0.037;0.036;0.024;NA;NA;NA;0.0233154296875
27/06/2019;50;0;AR;NA;2;0.036;0.028;0.025;NA;NA;NA;0.02313232421875
28/06/2019;50;0;AR;NA;2;0.029;0.03;0.024;NA;NA;NA;0.0228271484375
01/07/2019;50;0;AR;NA;2;0.038;0.033;0.021;NA;NA;NA;0.02301025390625
02/07/2019;50;0;AR;NA;2;0.037;0.037;0.023;NA;NA;NA;0.02325439453125
03/07/2019;50;0;AR;NA;2;0.0398;0.033;0.023;NA;NA;NA;0.023223876953125
04/07/2019;50;0;AR;NA;2;0.095;0.037;0.029;NA;NA;NA;0.026031494140625
28/05/2019;50;0;AR;NA;2;0.04;0.035;0.023;NA;NA;NA;0.0233154296875
21/05/2019;50;0;AU;09:00:00;2;0.138;0.243;0.188;0.039;0.034;0.048;0.0784799999999999
22/05/2019;50;0;AU;09:00:00;2;0.1164;0.232;0.127;0.041;0.03;0.047;0.06887
23/05/2019;50;0;AU;09:00:00;2;0.1092;0.2068;0.16825;0.042;0.034;0.043;0.07694
27/05/2019;50;0;AU;09:00:00;2;0.114;0.2022;0.1665;0.047;0.037;0.053;0.0855699999999999
29/05/2019;50;0;AU;09:00:00;2;0.104;0.197;0.145;0.035;0.027;0.036;0.06431
03/06/2019;50;0;AU;09:00:00;2;0.12;0.231;0.188;0.034;0.027;0.037;0.0695299999999999
04/06/2019;50;0;AU;09:00:00;2;0.13;0.219;0.193;0.053;0.048;0.057;0.0802799999999999
06/06/2019;50;0;AU;09:00:00;2;0.126;0.255;0.156;0.04;0.033;0.044;0.0767799999999999
07/06/2019;50;0;AU;09:00:00;2;0.118;0.228;0.172;0.035;0.027;0.036;0.0667399999999999
11/06/2019;50;0;AU;09:00:00;2;0.113;0.246;0.19;0.046;0.04;0.05;0.08429
13/06/2019;50;0;AU;09:00:00;2;0.122;0.233;0.189;0.054;0.048;0.059;0.0891999999999999
14/06/2019;50;0;AU;09:00:00;2;0.103;0.209;0.168;0.026;0.021;0.028;0.0576699999999999
17/06/2019;50;0;AU;09:00:00;2;0.112;0.2045;0.303;0.034;0.03;0.041;0.0748399999999999
19/06/2019;50;0;AU;09:00:00;2;0.108;0.225;0.158;0.038;0.031;0.04;0.0778599999999999
20/06/2019;50;0;AU;09:00:00;2;0.105;0.217;0.171;0.037;0.031;0.04;0.0738599999999999
21/06/2019;50;0;AU;09:00:00;2;0.101;0.202;0.171;0.035;0.031;0.037;0.0676799999999999
24/06/2019;50;0;AU;09:00:00;2;0.131;0.242;0.143;0.036;0.031;0.039;0.06262
25/06/2019;50;0;AU;09:00:00;2;0.101;0.188;0.174;0.04;0.036;0.043;0.0755599999999999
27/06/2019;50;0;AU;09:00:00;2;0.097;0.2224;0.13;0.042;0.037;0.044;0.07397
28/06/2019;50;0;AU;09:00:00;2;0.104;0.168;0.178;0.027;0.021;0.028;0.0576899999999999
01/07/2019;50;0;AU;09:00:00;2;0.096;0.219;0.148;0.028;0.023;0.032;0.0607399999999999
02/07/2019;50;0;AU;09:00:00;2;0.113;0.186;0.187;0.031;0.024;0.032;0.0642299999999999
03/07/2019;50;0;AU;09:00:00;2;0.094;0.195;0.143;0.029;0.023;0.033;0.06227
04/07/2019;50;0;AU;09:00:00;2;0.124;0.184;0.131;0.053;0.034;0.054;0.0820699999999999
28/05/2019;50;0;AU;09:00:00;2;0.13;0.243;0.18;0.04;0.031;0.043;0.0745399999999999
21/05/2019;50;0;AZ;09:00:00;2;0.098;0.082;0.363;0.113;0.133;0.176;0.2160899999999999
22/05/2019;50;0;AZ;09:00:00;2;0.069;0.088;0.275;0.128;0.145;0.192;0.22519
23/05/2019;50;0;AZ;09:00:00;2;0.089;0.059;0.35225;0.126;0.136;0.181;0.2151999999999999
27/05/2019;50;0;AZ;09:00:00;2;0.072;0.08;0.35225;0.138;0.138;0.169;0.2035599999999998
29/05/2019;50;0;AZ;09:00:00;2;0.079;0.078;0.308;0.092;0.117;0.166;0.1871899999999999
03/06/2019;50;0;AZ;09:00:00;2;0.066;0.072;0.368;0.091;0.1;0.148;0.17796
04/06/2019;50;0;AZ;09:00:00;2;0.079;0.068;0.356;0.128;0.13;0.179;0.2170199999999998
06/06/2019;50;0;AZ;09:00:00;2;0.0778;0.078;0.3345;0.097;0.117;0.157;0.1800799999999999
07/06/2019;50;0;AZ;09:00:00;2;0.074;0.06;0.328;0.112;0.104;0.134;0.1765899999999998
11/06/2019;50;0;AZ;09:00:00;2;0.0744;0.065;0.343;0.11;0.135;0.174;0.2122599999999999
13/06/2019;50;0;AZ;09:00:00;2;0.062;0.067;0.347;0.111;0.149;0.193;0.2304800000000001
14/06/2019;50;0;AZ;09:00:00;2;0.076;0.057;0.309;0.067;0.099;0.143;0.16766
17/06/2019;50;0;AZ;09:00:00;2;0.082;0.048;0.462;0.074;0.108;0.143;0.1707199999999999
19/06/2019;50;0;AZ;09:00:00;2;0.07;0.05;0.314;0.077;0.111;0.148;0.1775099999999999
20/06/2019;50;0;AZ;09:00:00;2;0.076;0.059;0.346;0.082;0.114;0.149;0.1793199999999999
21/06/2019;50;0;AZ;09:00:00;2;0.075;0.061;0.335;0.078;0.102;0.129;0.1430399999999999
24/06/2019;50;0;AZ;09:00:00;2;0.07;0.043;0.27;0.079;0.112;0.144;0.16971
25/06/2019;50;0;AZ;09:00:00;2;0.0768;0.065;0.312;0.086;0.133;0.165;0.1986300000000001
27/06/2019;50;0;AZ;09:00:00;2;0.069;0.051;0.261;0.088;0.124;0.159;0.1915200000000001
28/06/2019;50;0;AZ;09:00:00;2;0.065;0.066;0.3541;0.073;0.095;0.133;0.15187
01/07/2019;50;0;AZ;09:00:00;2;0.09;0.055;0.312;0.066;0.098;0.131;0.14702
02/07/2019;50;0;AZ;09:00:00;2;0.082;0.065;0.334;0.083;0.125;0.156;0.1833999999999999
03/07/2019;50;0;AZ;09:00:00;2;0.074;0.063;0.303;0.07;0.105;0.139;0.16555
04/07/2019;50;0;AZ;09:00:00;2;0.078;0.06;0.303;0.091;0.14;0.175;0.2095399999999998
28/05/2019;50;0;AZ;09:00:00;2;0.0748;0.077;0.339;0.127;0.118;0.154;0.1979199999999999
21/05/2019;50;0;BA;08:00:00;2;0.049;0.049;0.042;0.018;NA;NA;0.0211067199707031
22/05/2019;50;0;BA;08:00:00;2;0.051;0.042;0.0305;0.017;NA;NA;0.0174560546875
23/05/2019;50;0;BA;08:00:00;2;0.03725;0.0368;0.0276;0.022;NA;NA;0.0246162414550781
27/05/2019;50;0;BA;08:00:00;2;0.043;0.044;0.028;0.021;NA;NA;0.0230827331542968
29/05/2019;50;0;BA;08:00:00;2;0.033;0.045;0.033;0.012;NA;NA;0.0116233825683593
03/06/2019;50;0;BA;08:00:00;2;0.043;0.033;0.039;0.015;NA;NA;0.0162391662597656
04/06/2019;50;0;BA;08:00:00;2;0.053;0.036;0.035;0.04;NA;NA;0.046142578125
06/06/2019;50;0;BA;08:00:00;2;0.044;0.0392;0.031;0.022;NA;NA;0.024688720703125
07/06/2019;50;0;BA;08:00:00;2;0.041;0.035;0.035;0.015;NA;NA;0.0144157409667968
11/06/2019;50;0;BA;08:00:00;2;0.048;0.054;0.031;0.018;NA;NA;0.0210914611816406
13/06/2019;50;0;BA;08:00:00;2;0.05;0.038;0.033;0.024;NA;NA;0.0270156860351562
14/06/2019;50;0;BA;08:00:00;2;0.04;0.034;0.029;0.013;NA;NA;0.012115478515625
17/06/2019;50;0;BA;08:00:00;2;0.048;0.042;0.033;0.017;NA;NA;0.0185737609863281
19/06/2019;50;0;BA;08:00:00;2;0.036;0.041;0.03;0.017;NA;NA;0.0173263549804687
20/06/2019;50;0;BA;08:00:00;2;0.052;0.06;0.029;0.02;NA;NA;0.0225372314453125
21/06/2019;50;0;BA;08:00:00;2;0.043;0.027;0.034;0.018;NA;NA;0.0178260803222656
24/06/2019;50;0;BA;08:00:00;2;0.042;0.038;0.034;0.019;NA;NA;0.0207939147949218
25/06/2019;50;0;BA;08:00:00;2;0.044;0.042;0.024;0.019;NA;NA;0.0221405029296875
27/06/2019;50;0;BA;08:00:00;2;0.042;0.031;0.031;0.022;NA;NA;0.0246467590332031
28/06/2019;50;0;BA;08:00:00;2;0.032;0.031;0.025;0.014;NA;NA;0.0131721496582031
01/07/2019;50;0;BA;08:00:00;2;0.044;0.035;0.023;0.012;NA;NA;0.0127983093261718
02/07/2019;50;0;BA;08:00:00;2;0.042;0.042;0.027;0.014;NA;NA;0.0164375305175781
03/07/2019;50;0;BA;08:00:00;2;0.058;0.039;0.028;0.012;NA;NA;0.0117988586425781
04/07/2019;50;0;BA;08:00:00;2;0.098;0.04;0.034;0.025;NA;NA;0.028564453125
28/05/2019;50;0;BA;08:00:00;2;0.048;0.0388;0.026;0.019;NA;NA;0.0221672058105468
21/05/2019;50;0;BB;09:00:00;2;0.254;0.288;0.191;0.176;0.225;0.207;0.23391
22/05/2019;50;0;BB;09:00:00;2;0.293;0.243;0.187;0.192;0.252;0.233;0.25538
23/05/2019;50;0;BB;09:00:00;2;0.2404;0.153;0.1852;0.181;0.227;0.218;0.2306800000000001
27/05/2019;50;0;BB;09:00:00;2;0.245;0.216;0.192;0.169;0.221;0.201;0.2278700000000001
29/05/2019;50;0;BB;09:00:00;2;0.202;0.144;0.215;0.166;0.226;0.204;0.2377099999999999
03/06/2019;50;0;BB;09:00:00;2;0.308;0.261;0.172;0.148;0.223;0.185;0.2770400000000002
04/06/2019;50;0;BB;09:00:00;2;0.243;0.168;0.1852;0.179;0.247;0.218;0.25847
06/06/2019;50;0;BB;09:00:00;2;0.24568;0.28;0.18368;0.157;0.212;0.194;0.22111
07/06/2019;50;0;BB;09:00:00;2;0.281;0.2;0.17;0.134;0.19;0.172;0.20811
11/06/2019;50;0;BB;09:00:00;2;0.247;0.174;0.1844;0.174;0.272;0.259;0.2849000000000001
13/06/2019;50;0;BB;09:00:00;2;0.262;0.235;0.163;0.193;0.27;0.248;0.27812
14/06/2019;50;0;BB;09:00:00;2;0.28;0.271;0.172;0.143;0.184;0.175;0.19717
17/06/2019;50;0;BB;09:00:00;2;0.227;0.25;0.172;0.143;0.201;0.174;0.2187999999999998
19/06/2019;50;0;BB;09:00:00;2;0.235;0.229;0.187;0.148;0.221;0.197;0.2812000000000001
