date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;day
21/06/2019;53;0;BB;08:00:00;2;0.415;0.3694;0.349;0.519;0.573;0.577;
24/06/2019;53;0;BB;08:00:00;2;0.477;0.399;0.263;0.534;0.597;0.595;
26/06/2019;53;0;BB;08:00:00;2;0.458;0.36;0.328;0.507;0.577;0.548;
27/06/2019;53;0;BB;08:00:00;2;0.521;0.39;0.35625;0.529;0.589;0.592;
28/06/2019;53;0;BB;08:00:00;2;0.329;0.37;0.361;0.471;0.512;0.508;
02/07/2019;53;0;BB;08:00:00;2;0.483;0.32;0.3555;0.606;0.681;0.667;
04/07/2019;53;0;BB;08:00:00;2;0.443;0.4052;0.369;0.555;0.624;0.613;
05/07/2019;53;0;BB;08:00:00;2;0.435;0.644;0.353;0.466;0.505;0.508;
05/06/2019;53;0;BB;08:00:00;2;0.433;0.374;0.345;0.573;0.645;0.636;
21/05/2019;54;0;AC;08:00:00;2;0.273;0.352;0.399;0.243;0.12;0.203;
22/05/2019;54;0;AC;08:00:00;2;0.266;0.265;0.368;0.232;0.124;0.209;
29/05/2019;54;0;AC;08:00:00;2;0.201;0.257;0.325;0.197;0.107;0.174;
03/06/2019;54;0;AC;08:00:00;2;0.216;0.292;0.37;0.231;0.119;0.194;
04/06/2019;54;0;AC;08:00:00;2;0.27;0.26;0.476;0.219;0.116;0.182;
06/06/2019;54;0;AC;08:00:00;2;0.249;0.246;0.356666666666667;0.255;0.13;0.211;
07/06/2019;54;0;AC;08:00:00;2;0.206;0.268;0.36725;0.228;0.105;0.184;
11/06/2019;54;0;AC;08:00:00;2;0.224;0.29;0.356666666666667;0.246;0.109;0.196;
12/06/2019;54;0;AC;08:00:00;2;0.2186;0.243;0.573;0.221;0.11;0.186;
13/06/2019;54;0;AC;08:00:00;2;0.234;0.234;0.362;0.233;0.098;0.196;
14/06/2019;54;0;AC;08:00:00;2;0.197;0.219;0.364;0.209;0.107;0.175;
18/06/2019;54;0;AC;08:00:00;2;0.234;0.263;0.394;0.252;0.114;0.202;
19/06/2019;54;0;AC;08:00:00;2;0.219;0.219;0.375;0.225;0.115;0.181;
21/06/2019;54;0;AC;08:00:00;2;0.202;0.345;0.345333333333333;0.202;0.097;0.162;
24/06/2019;54;0;AC;08:00:00;2;0.219;0.203;0.368;0.242;0.133;0.204;
25/06/2019;54;0;AC;08:00:00;2;0.222;0.239;0.358933333333333;0.188;0.102;0.157;
28/06/2019;54;0;AC;08:00:00;2;0.183;0.183;0.303;0.168;0.085;0.139;
01/07/2019;54;0;AC;08:00:00;2;0.213;0.207;0.362;0.219;0.101;0.171;
02/07/2019;54;0;AC;08:00:00;2;0.228;0.211;0.402;0.186;0.094;0.159;
03/07/2019;54;0;AC;08:00:00;2;0.225;0.204;0.364533333333333;0.195;0.09;0.163;
04/07/2019;54;0;AC;08:00:00;2;0.296;0.237;0.37;0.184;0.078;0.156;
05/07/2019;54;0;AC;08:00:00;2;0.185;0.198;0.298;0.202;0.094;0.163;
28/05/2019;54;0;AC;08:00:00;2;0.238;0.246;0.354853333333333;0.243;0.117;0.209;
05/06/2019;54;0;AC;08:00:00;2;0.217;0.246;0.374;0.222;0.112;0.185;
21/05/2019;54;0;AG;08:00:00;2;0.4;0.396;0.512;0.273;0.243;0.203;
22/05/2019;54;0;AG;08:00:00;2;0.383;0.321;0.457;0.27;0.232;0.209;
29/05/2019;54;0;AG;08:00:00;2;0.304;0.321;0.403;0.233;0.197;0.174;
03/06/2019;54;0;AG;08:00:00;2;0.336;0.336;0.46;0.27;0.231;0.194;
04/06/2019;54;0;AG;08:00:00;2;0.393;0.362;0.586;0.256;0.219;0.182;
06/06/2019;54;0;AG;08:00:00;2;0.38;0.3524;0.456333333333333;0.293;0.255;0.211;
07/06/2019;54;0;AG;08:00:00;2;0.305;0.342;0.489833333333333;0.257;0.228;0.184;
11/06/2019;54;0;AG;08:00:00;2;0.354;0.371;0.443;0.284;0.246;0.196;
12/06/2019;54;0;AG;08:00:00;2;0.341;0.287;0.811;0.254;0.221;0.186;
13/06/2019;54;0;AG;08:00:00;2;0.373;0.342;0.471;0.271;0.233;0.196;
14/06/2019;54;0;AG;08:00:00;2;0.31;0.332;0.475;0.245;0.209;0.175;
18/06/2019;54;0;AG;08:00:00;2;0.349;0.408;0.495;0.283;0.252;0.202;
19/06/2019;54;0;AG;08:00:00;2;0.333;0.335;0.489;0.264;0.225;0.181;
21/06/2019;54;0;AG;08:00:00;2;0.312;0.435;0.515066666666667;0.227;0.202;0.162;
24/06/2019;54;0;AG;08:00:00;2;0.333;0.318;0.464;0.277;0.242;0.204;
25/06/2019;54;0;AG;08:00:00;2;0.337;0.357;0.4742;0.217;0.188;0.157;
28/06/2019;54;0;AG;08:00:00;2;0.284;0.28;0.405;0.198;0.168;0.139;
01/07/2019;54;0;AG;08:00:00;2;0.315;0.319;0.46808;0.253;0.219;0.171;
02/07/2019;54;0;AG;08:00:00;2;0.333;0.322;0.513;0.222;0.186;0.159;
03/07/2019;54;0;AG;08:00:00;2;0.3576;0.315;0.4816;0.236;0.195;0.163;
04/07/2019;54;0;AG;08:00:00;2;0.407;0.348;0.469;0.213;0.184;0.156;
05/07/2019;54;0;AG;08:00:00;2;0.281;0.3;0.387;0.24;0.202;0.163;
28/05/2019;54;0;AG;08:00:00;2;0.342;0.3524;0.471653333333333;0.273;0.243;0.209;
05/06/2019;54;0;AG;08:00:00;2;0.32;0.3372;0.479;0.265;0.222;0.185;
21/05/2019;54;0;AH;08:00:00;2;0.518;0.541;0.6;0.273;0.358;0.243;
22/05/2019;54;0;AH;08:00:00;2;0.484;0.444;0.536;0.27;0.363;0.232;
29/05/2019;54;0;AH;08:00:00;2;0.407;0.44;0.483;0.233;0.304;0.197;
03/06/2019;54;0;AH;08:00:00;2;0.438;0.465;0.533;0.27;0.347;0.231;
04/06/2019;54;0;AH;08:00:00;2;0.501;0.464;0.662;0.256;0.339;0.219;
06/06/2019;54;0;AH;08:00:00;2;0.489;0.4658;0.501333333333333;0.293;0.374;0.255;
07/06/2019;54;0;AH;08:00:00;2;0.39;0.455;0.553066666666667;0.257;0.335;0.228;
11/06/2019;54;0;AH;08:00:00;2;0.458;0.52;0.64375;0.284;0.361;0.246;
12/06/2019;54;0;AH;08:00:00;2;0.4374;0.353;0.948;0.254;0.339;0.221;
13/06/2019;54;0;AH;08:00:00;2;0.482;0.48;0.558;0.271;0.368;0.233;
14/06/2019;54;0;AH;08:00:00;2;0.418;0.453;0.554;0.245;0.316;0.209;
18/06/2019;54;0;AH;08:00:00;2;0.457;0.525;0.576;0.283;0.38;0.252;
19/06/2019;54;0;AH;08:00:00;2;0.432;0.44;0.573;0.264;0.341;0.225;
21/06/2019;54;0;AH;08:00:00;2;0.407;0.519;0.528466666666667;0.227;0.3;0.202;
24/06/2019;54;0;AH;08:00:00;2;0.432;0.421;0.534;0.277;0.361;0.242;
25/06/2019;54;0;AH;08:00:00;2;0.415;0.492;0.549466666666667;0.217;0.298;0.188;
28/06/2019;54;0;AH;08:00:00;2;0.37;0.386;0.471;0.198;0.277;0.168;
01/07/2019;54;0;AH;08:00:00;2;0.416;0.425;0.549416666666667;0.253;0.337;0.219;
02/07/2019;54;0;AH;08:00:00;2;0.435;0.427;0.606;0.222;0.309;0.186;
03/07/2019;54;0;AH;08:00:00;2;0.4586;0.407;0.56151;0.236;0.332;0.195;
04/07/2019;54;0;AH;08:00:00;2;0.494;0.466;0.555;0.213;0.292;0.184;
05/07/2019;54;0;AH;08:00:00;2;0.369;0.412;0.466;0.24;0.319;0.202;
28/05/2019;54;0;AH;08:00:00;2;0.444;0.4632;0.540986666666667;0.273;0.363;0.243;
05/06/2019;54;0;AH;08:00:00;2;0.405;0.43876;0.573;0.265;0.356;0.222;
21/05/2019;54;0;AJ;08:00:00;2;0.648;0.552;0.42;0.358;0.447;0.517;
22/05/2019;54;0;AJ;08:00:00;2;0.472;0.496;0.364;0.363;0.447;0.49;
29/05/2019;54;0;AJ;08:00:00;2;0.482;0.448;0.323;0.304;0.371;0.453;
03/06/2019;54;0;AJ;08:00:00;2;0.557;0.493;0.337;0.347;0.434;0.508;
04/06/2019;54;0;AJ;08:00:00;2;0.643;0.461;0.379;0.339;0.428;0.505;
06/06/2019;54;0;AJ;08:00:00;2;0.603;0.415;0.401;0.374;0.479;0.547;
07/06/2019;54;0;AJ;08:00:00;2;0.451;0.4824;0.339;0.335;0.44;0.5;
11/06/2019;54;0;AJ;08:00:00;2;0.4936;0.49125;0.392;0.361;0.452;0.519;
12/06/2019;54;0;AJ;08:00:00;2;0.597;0.716;0.3645;0.339;0.408;0.486;
13/06/2019;54;0;AJ;08:00:00;2;0.621;0.51;0.379;0.368;0.475;0.552;
14/06/2019;54;0;AJ;08:00:00;2;0.493;0.537;0.374;0.316;0.4;0.458;
18/06/2019;54;0;AJ;08:00:00;2;0.537;0.544;0.425;0.38;0.48;0.578;
19/06/2019;54;0;AJ;08:00:00;2;0.542;0.466;0.388;0.341;0.43;0.489;
21/06/2019;54;0;AJ;08:00:00;2;0.423;0.531;0.396;0.3;0.378;0.464;
24/06/2019;54;0;AJ;08:00:00;2;0.559;0.426;0.382;0.361;0.453;0.525;
25/06/2019;54;0;AJ;08:00:00;2;0.496;0.512;0.382;0.298;0.377;0.45;
28/06/2019;54;0;AJ;08:00:00;2;0.492;0.4964;0.33;0.277;0.343;0.422;
01/07/2019;54;0;AJ;08:00:00;2;0.5632;0.447;0.378;0.337;0.425;0.493;
02/07/2019;54;0;AJ;08:00:00;2;0.564;0.46;0.564;0.309;0.39;0.464;
03/07/2019;54;0;AJ;08:00:00;2;0.5444;0.351;0.3988;0.332;0.411;0.477;
04/07/2019;54;0;AJ;08:00:00;2;0.575;0.474;0.313;0.292;0.368;0.429;
05/07/2019;54;0;AJ;08:00:00;2;0.545;0.382;0.3948;0.319;0.387;0.452;
28/05/2019;54;0;AJ;08:00:00;2;0.521;0.511;0.354;0.363;0.449;0.533;
05/06/2019;54;0;AJ;08:00:00;2;0.453;0.467;0.352;0.356;0.447;0.517;
21/05/2019;54;0;AU;08:00:00;2;0.206;0.243;0.342;0.12;0.203;NA;
22/05/2019;54;0;AU;08:00:00;2;0.211;0.178;0.322;0.124;0.209;NA;
29/05/2019;54;0;AU;08:00:00;2;0.147;0.181;0.286;0.107;0.174;NA;
03/06/2019;54;0;AU;08:00:00;2;0.168;0.196;0.32;0.119;0.194;NA;
04/06/2019;54;0;AU;08:00:00;2;0.203;0.184;0.431;0.116;0.182;NA;
06/06/2019;54;0;AU;08:00:00;2;0.184;0.1758;0.294;0.13;0.211;NA;
07/06/2019;54;0;AU;08:00:00;2;0.15;0.194;0.3152;0.105;0.184;NA;
11/06/2019;54;0;AU;08:00:00;2;0.164;0.215;0.302333333333333;0.109;0.196;NA;
12/06/2019;54;0;AU;08:00:00;2;0.1576;0.18;0.522;0.11;0.186;NA;
13/06/2019;54;0;AU;08:00:00;2;0.176;0.166;0.323;0.098;0.196;NA;
14/06/2019;54;0;AU;08:00:00;2;0.144;0.159;0.317;0.107;0.175;NA;
18/06/2019;54;0;AU;08:00:00;2;0.178;0.19;0.344;0.114;0.202;NA;
19/06/2019;54;0;AU;08:00:00;2;0.164;0.164;0.338;0.115;0.181;NA;
21/06/2019;54;0;AU;08:00:00;2;0.155;0.311;0.302333333333333;0.097;0.162;NA;
24/06/2019;54;0;AU;08:00:00;2;0.176;0.149;0.321;0.133;0.204;NA;
25/06/2019;54;0;AU;08:00:00;2;0.171;0.181;0.3152;0.102;0.157;NA;
28/06/2019;54;0;AU;08:00:00;2;0.143;0.127;0.267;0.085;0.139;NA;
01/07/2019;54;0;AU;08:00:00;2;0.161;0.156;0.316866666666667;0.101;0.171;NA;
02/07/2019;54;0;AU;08:00:00;2;0.177;0.158;0.353;0.094;0.159;NA;
03/07/2019;54;0;AU;08:00:00;2;0.1866;0.146;0.316066666666667;0.09;0.163;NA;
04/07/2019;54;0;AU;08:00:00;2;0.245;0.171;0.324;0.078;0.156;NA;
05/07/2019;54;0;AU;08:00:00;2;0.143;0.137;0.262;0.094;0.163;NA;
28/05/2019;54;0;AU;08:00:00;2;0.177;0.1828;0.299906666666667;0.117;0.209;NA;
05/06/2019;54;0;AU;08:00:00;2;0.159;0.1594;0.324;0.112;0.185;NA;
21/05/2019;54;0;AV;NA;2;0.044;0.06;0.177;NA;NA;NA;
22/05/2019;54;0;AV;NA;2;0.043;0.096;0.153;NA;NA;NA;
29/05/2019;54;0;AV;NA;2;0.027;0.059;0.143;NA;NA;NA;
03/06/2019;54;0;AV;NA;2;0.037;0.042;0.167;NA;NA;NA;
04/06/2019;54;0;AV;NA;2;0.034;0.041;0.288;NA;NA;NA;
06/06/2019;54;0;AV;NA;2;0.041;0.034;0.15925;NA;NA;NA;
07/06/2019;54;0;AV;NA;2;0.024;0.045;0.1653125;NA;NA;NA;
11/06/2019;54;0;AV;NA;2;0.027;0.049;0.15685;NA;NA;NA;
12/06/2019;54;0;AV;NA;2;0.031;0.346;0.16065;NA;NA;NA;
13/06/2019;54;0;AV;NA;2;0.03;0.043;0.171;NA;NA;NA;
14/06/2019;54;0;AV;NA;2;0.021;0.043;0.164;NA;NA;NA;
18/06/2019;54;0;AV;NA;2;0.039;0.034;0.172;NA;NA;NA;
19/06/2019;54;0;AV;NA;2;0.022;0.038;0.18;NA;NA;NA;
21/06/2019;54;0;AV;NA;2;0.033;0.033;0.162;NA;NA;NA;
24/06/2019;54;0;AV;NA;2;0.022;0.032;0.16;NA;NA;NA;
25/06/2019;54;0;AV;NA;2;0.027;0.036;0.1580625;NA;NA;NA;
28/06/2019;54;0;AV;NA;2;0.023;0.028;0.145;NA;NA;NA;
01/07/2019;54;0;AV;NA;2;0.029;0.047;0.15685;NA;NA;NA;
02/07/2019;54;0;AV;NA;2;0.031;0.053;0.182;NA;NA;NA;
03/07/2019;54;0;AV;NA;2;0.023;0.037;0.1580625;NA;NA;NA;
04/07/2019;54;0;AV;NA;2;0.023;0.029;0.15;NA;NA;NA;
05/07/2019;54;0;AV;NA;2;0.033;0.04625;0.133;NA;NA;NA;
28/05/2019;54;0;AV;NA;2;0.044;0.049;0.1576;NA;NA;NA;
05/06/2019;54;0;AV;NA;2;0.028;0.05165;0.172;NA;NA;NA;
21/05/2019;54;0;AY;08:00:00;2;0.197;0.242;0.277;0.12;NA;NA;
22/05/2019;54;0;AY;08:00:00;2;0.17;0.207;0.257;0.124;NA;NA;
29/05/2019;54;0;AY;08:00:00;2;0.179;0.174;0.237;0.107;NA;NA;
03/06/2019;54;0;AY;08:00:00;2;0.175;0.205;0.267;0.119;NA;NA;
04/06/2019;54;0;AY;08:00:00;2;0.169;0.197;0.382;0.116;NA;NA;
06/06/2019;54;0;AY;08:00:00;2;0.175;0.211;0.236666666666667;0.13;NA;NA;
07/06/2019;54;0;AY;08:00:00;2;0.137;0.181;0.265666666666667;0.105;NA;NA;
11/06/2019;54;0;AY;08:00:00;2;0.175;0.208;0.246733333333333;0.109;NA;NA;
12/06/2019;54;0;AY;08:00:00;2;0.166;0.459;0.249666666666667;0.11;NA;NA;
13/06/2019;54;0;AY;08:00:00;2;0.176;0.204;0.274;0.098;NA;NA;
14/06/2019;54;0;AY;08:00:00;2;0.162;0.208;0.263;0.107;NA;NA;
18/06/2019;54;0;AY;08:00:00;2;0.181;0.213;0.282;0.114;NA;NA;
19/06/2019;54;0;AY;08:00:00;2;0.1596;0.198;0.283;0.115;NA;NA;
21/06/2019;54;0;AY;08:00:00;2;0.156;0.196;0.257;0.097;NA;NA;
24/06/2019;54;0;AY;08:00:00;2;0.127;0.209;0.258;0.133;NA;NA;
25/06/2019;54;0;AY;08:00:00;2;0.169;0.23;0.239733333333333;0.102;NA;NA;
28/06/2019;54;0;AY;08:00:00;2;0.149;0.172;0.222;0.085;NA;NA;
01/07/2019;54;0;AY;08:00:00;2;0.144;0.2;0.249733333333333;0.101;NA;NA;
02/07/2019;54;0;AY;08:00:00;2;0.1576;0.193;0.303;0.094;NA;NA;
03/07/2019;54;0;AY;08:00:00;2;0.153;0.179;0.25868;0.09;NA;NA;
04/07/2019;54;0;AY;08:00:00;2;0.143;0.188;0.272;0.078;NA;NA;
05/07/2019;54;0;AY;08:00:00;2;0.126;0.162;0.216;0.094;NA;NA;
28/05/2019;54;0;AY;08:00:00;2;0.178;0.185;0.252546666666667;0.117;NA;NA;
05/06/2019;54;0;AY;08:00:00;2;0.168;0.183;0.274;0.112;NA;NA;
21/05/2019;54;0;AZ;08:00:00;2;0.227;0.141;0.62;0.273;0.358;0.447;
22/05/2019;54;0;AZ;08:00:00;2;0.201;0.124;0.501;0.27;0.363;0.447;
29/05/2019;54;0;AZ;08:00:00;2;0.19;0.109;0.501;0.233;0.304;0.371;
03/06/2019;54;0;AZ;08:00:00;2;0.18;0.101;0.547;0.27;0.347;0.434;
04/06/2019;54;0;AZ;08:00:00;2;0.16;0.147;0.528;0.256;0.339;0.428;
06/06/2019;54;0;AZ;08:00:00;2;0.16;0.125;0.51275;0.293;0.374;0.479;
07/06/2019;54;0;AZ;08:00:00;2;0.159;0.107;0.523;0.257;0.335;0.44;
11/06/2019;54;0;AZ;08:00:00;2;0.132;0.131;0.607;0.284;0.361;0.452;
12/06/2019;54;0;AZ;08:00:00;2;0.461;0.119;0.5098;0.254;0.339;0.408;
13/06/2019;54;0;AZ;08:00:00;2;0.112;0.092;0.555;0.271;0.368;0.475;
14/06/2019;54;0;AZ;08:00:00;2;0.116;0.127;0.514;0.245;0.316;0.4;
18/06/2019;54;0;AZ;08:00:00;2;0.162;0.117;0.598;0.283;0.38;0.48;
19/06/2019;54;0;AZ;08:00:00;2;0.137;0.125;0.511;0.264;0.341;0.43;
21/06/2019;54;0;AZ;08:00:00;2;0.126;0.119;0.465;0.227;0.3;0.378;
24/06/2019;54;0;AZ;08:00:00;2;0.114;0.126;0.491;0.277;0.361;0.453;
25/06/2019;54;0;AZ;08:00:00;2;0.13;0.121;0.564;0.217;0.298;0.377;
28/06/2019;54;0;AZ;08:00:00;2;0.114;0.081;0.456;0.198;0.277;0.343;
01/07/2019;54;0;AZ;08:00:00;2;0.117;0.131;0.505;0.253;0.337;0.425;
02/07/2019;54;0;AZ;08:00:00;2;0.145;0.54;0.5358;0.222;0.309;0.39;
03/07/2019;54;0;AZ;08:00:00;2;0.1586;0.119;0.473;0.236;0.332;0.411;
04/07/2019;54;0;AZ;08:00:00;2;0.137;0.113;0.53;0.213;0.292;0.368;
05/07/2019;54;0;AZ;08:00:00;2;0.116;0.119;0.484;0.24;0.319;0.387;
28/05/2019;54;0;AZ;08:00:00;2;0.207;0.133;0.50496;0.273;0.363;0.449;
05/06/2019;54;0;AZ;08:00:00;2;0.132;0.132;0.51216;0.265;0.356;0.447;
21/05/2019;54;0;BB;08:00:00;2;0.597;0.556;0.421;0.447;0.533;0.517;
22/05/2019;54;0;BB;08:00:00;2;0.428;0.486;0.356;0.447;0.504;0.49;
29/05/2019;54;0;BB;08:00:00;2;0.437;0.453;0.337;0.371;0.459;0.453;
03/06/2019;54;0;BB;08:00:00;2;0.557;0.491;0.336;0.434;0.546;0.508;
04/06/2019;54;0;BB;08:00:00;2;0.548;0.458;0.361;0.428;0.531;0.505;
06/06/2019;54;0;BB;08:00:00;2;0.551;0.405;0.4;0.479;0.553;0.547;
07/06/2019;54;0;BB;08:00:00;2;0.415;0.5524;0.323;0.44;0.528;0.5;
11/06/2019;54;0;BB;08:00:00;2;0.4918;0.52175;0.392;0.452;0.531;0.519;
12/06/2019;54;0;BB;08:00:00;2;0.573;0.781;0.35225;0.408;0.695;0.486;
13/06/2019;54;0;BB;08:00:00;2;0.54;0.516;0.374;0.475;0.574;0.552;
14/06/2019;54;0;BB;08:00:00;2;0.448;0.503;0.374;0.4;0.491;0.458;
18/06/2019;54;0;BB;08:00:00;2;0.497;0.546;0.406;0.48;0.608;0.578;
19/06/2019;54;0;BB;08:00:00;2;0.4772;0.454;0.401;0.43;0.51;0.489;
21/06/2019;54;0;BB;08:00:00;2;0.387;0.505;0.381;0.378;0.484;0.464;
24/06/2019;54;0;BB;08:00:00;2;0.503;0.443;0.382;0.453;0.553;0.525;
25/06/2019;54;0;BB;08:00:00;2;0.45;0.51;0.377;0.377;0.507;0.45;
28/06/2019;54;0;BB;08:00:00;2;0.432;0.4996;0.349;0.343;0.469;0.422;
01/07/2019;54;0;BB;08:00:00;2;0.5136;0.446;0.377;0.425;0.528;0.493;
02/07/2019;54;0;BB;08:00:00;2;0.517;0.475;0.58;0.39;0.495;0.464;
03/07/2019;54;0;BB;08:00:00;2;0.50816;0.345;0.3832;0.411;0.496;0.477;
04/07/2019;54;0;BB;08:00:00;2;0.525;0.474;0.307;0.368;0.441;0.429;
05/07/2019;54;0;BB;08:00:00;2;0.492;0.379;0.3742;0.387;0.477;0.452;
28/05/2019;54;0;BB;08:00:00;2;0.462;0.508;0.347;0.449;0.55;0.533;
05/06/2019;54;0;BB;08:00:00;2;0.4;0.431;0.365;0.447;0.536;0.517;
21/05/2019;55;0;AC;08:00:00;2;0.352;0.19;0.273;0.188;0.088;0.154;
22/05/2019;55;0;AC;08:00:00;2;0.265;0.167;0.27;0.127;0.072;0.105;
29/05/2019;55;0;AC;08:00:00;2;0.257;0.139;0.233;0.145;0.089;0.132;
03/06/2019;55;0;AC;08:00:00;2;0.292;0.164;0.27;0.188;0.104;0.159;
04/06/2019;55;0;AC;08:00:00;2;0.26;0.182;0.256;0.193;0.127;0.166;
07/06/2019;55;0;AC;08:00:00;2;0.268;0.161;0.257;0.172;0.098;0.143;
11/06/2019;55;0;AC;08:00:00;2;0.29;0.163;0.284;0.19;0.114;0.164;
12/06/2019;55;0;AC;08:00:00;2;0.243;0.124;0.254;0.155;0.096;0.133;
13/06/2019;55;0;AC;08:00:00;2;0.234;0.171;0.271;0.189;0.101;0.156;
14/06/2019;55;0;AC;08:00:00;2;0.219;0.152;0.245;0.168;0.094;0.149;
17/06/2019;55;0;AC;08:00:00;2;0.219;0.156;0.24475;0.303;0.229;0.272;
18/06/2019;55;0;AC;08:00:00;2;0.263;0.15;0.283;0.188;0.099;0.165;
19/06/2019;55;0;AC;08:00:00;2;0.219;0.142;0.264;0.158;0.091;0.135;
20/06/2019;55;0;AC;08:00:00;2;0.261;0.15;0.24975;0.171;0.091;0.142;
21/06/2019;55;0;AC;08:00:00;2;0.202;0.142;0.227;0.171;0.101;0.136;
24/06/2019;55;0;AC;08:00:00;2;0.203;0.185;0.277;0.143;0.089;0.122;
25/06/2019;55;0;AC;08:00:00;2;0.239;0.152;0.217;0.174;0.111;0.151;
27/06/2019;55;0;AC;08:00:00;2;0.195;0.139;0.2732;0.13;0.074;0.114;
01/07/2019;55;0;AC;08:00:00;2;0.207;0.144;0.253;0.148;0.081;0.126;
02/07/2019;55;0;AC;08:00:00;2;0.211;0.158;0.222;0.187;0.091;0.154;
03/07/2019;55;0;AC;08:00:00;2;0.204;0.132;0.236;0.143;0.065;0.115;
04/07/2019;55;0;AC;08:00:00;2;0.237;0.171;0.213;0.131;0.066;0.106;
05/07/2019;55;0;AC;08:00:00;2;0.198;0.147;0.24;0.175;0.092;0.137;
28/05/2019;55;0;AC;08:00:00;2;0.2316;0.176;0.273;0.18;0.099;0.145;
21/05/2019;55;0;AG;08:00:00;2;0.396;0.29;0.358;0.22;0.188;0.154;
22/05/2019;55;0;AG;08:00:00;2;0.321;0.264;0.363;0.147;0.127;0.105;
29/05/2019;55;0;AG;08:00:00;2;0.321;0.208;0.304;0.167;0.145;0.132;
03/06/2019;55;0;AG;08:00:00;2;0.336;0.254;0.347;0.215;0.188;0.159;
04/06/2019;55;0;AG;08:00:00;2;0.362;0.258;0.339;0.219;0.193;0.166;
07/06/2019;55;0;AG;08:00:00;2;0.342;0.251;0.335;0.194;0.172;0.143;
11/06/2019;55;0;AG;08:00:00;2;0.371;0.273;0.361;0.21;0.19;0.164;
12/06/2019;55;0;AG;08:00:00;2;0.287;0.2;0.339;0.171;0.155;0.133;
13/06/2019;55;0;AG;08:00:00;2;0.342;0.275;0.368;0.209;0.189;0.156;
14/06/2019;55;0;AG;08:00:00;2;0.332;0.235;0.316;0.182;0.168;0.149;
17/06/2019;55;0;AG;08:00:00;2;0.338;0.252;0.3304;0.324;0.303;0.272;
18/06/2019;55;0;AG;08:00:00;2;0.408;0.239;0.38;0.215;0.188;0.165;
19/06/2019;55;0;AG;08:00:00;2;0.335;0.22;0.341;0.175;0.158;0.135;
20/06/2019;55;0;AG;08:00:00;2;0.379;0.233;0.34875;0.2;0.171;0.142;
21/06/2019;55;0;AG;08:00:00;2;0.312;0.229;0.3;0.195;0.171;0.136;
24/06/2019;55;0;AG;08:00:00;2;0.318;0.279;0.361;0.161;0.143;0.122;
25/06/2019;55;0;AG;08:00:00;2;0.357;0.234;0.298;0.191;0.174;0.151;
27/06/2019;55;0;AG;08:00:00;2;0.302;0.203;0.3612;0.142;0.13;0.114;
01/07/2019;55;0;AG;08:00:00;2;0.319;0.239;0.337;0.172;0.148;0.126;
02/07/2019;55;0;AG;08:00:00;2;0.322;0.26;0.309;0.206;0.187;0.154;
03/07/2019;55;0;AG;08:00:00;2;0.315;0.211;0.332;0.159;0.143;0.115;
04/07/2019;55;0;AG;08:00:00;2;0.348;0.26;0.292;0.149;0.131;0.106;
05/07/2019;55;0;AG;08:00:00;2;0.3;0.231;0.319;0.196;0.175;0.137;
28/05/2019;55;0;AG;08:00:00;2;0.3214;0.263;0.363;0.201;0.18;0.145;
21/05/2019;55;0;AH;09:00:00;2;0.541;0.367;0.447;0.22;0.271;0.188;
22/05/2019;55;0;AH;09:00:00;2;0.444;0.3394;0.447;0.147;0.201;0.127;
29/05/2019;55;0;AH;09:00:00;2;0.44;0.27;0.371;0.167;0.221;0.145;
03/06/2019;55;0;AH;09:00:00;2;0.465;0.328;0.434;0.215;0.276;0.188;
04/06/2019;55;0;AH;09:00:00;2;0.464;0.335;0.428;0.219;0.268;0.193;
07/06/2019;55;0;AH;09:00:00;2;0.455;0.326;0.44;0.194;0.24;0.172;
11/06/2019;55;0;AH;09:00:00;2;0.52;0.355;0.452;0.21;0.269;0.19;
12/06/2019;55;0;AH;09:00:00;2;0.353;0.259;0.408;0.171;0.217;0.155;
13/06/2019;55;0;AH;09:00:00;2;0.48;0.357;0.475;0.209;0.268;0.189;
14/06/2019;55;0;AH;09:00:00;2;0.453;0.303;0.4;0.182;0.23;0.168;
17/06/2019;55;0;AH;09:00:00;2;0.456;0.342;0.4174;0.324;0.38;0.303;
18/06/2019;55;0;AH;09:00:00;2;0.525;0.312;0.48;0.215;0.271;0.188;
19/06/2019;55;0;AH;09:00:00;2;0.44;0.292;0.43;0.175;0.225;0.158;
20/06/2019;55;0;AH;09:00:00;2;0.49;0.303;0.42975;0.2;0.254;0.171;
21/06/2019;55;0;AH;09:00:00;2;0.407;0.318;0.378;0.195;0.26;0.171;
24/06/2019;55;0;AH;09:00:00;2;0.421;0.359;0.453;0.161;0.203;0.143;
25/06/2019;55;0;AH;09:00:00;2;0.492;0.316;0.377;0.191;0.245;0.174;
27/06/2019;55;0;AH;09:00:00;2;0.416;0.272;0.4564;0.142;0.186;0.13;
01/07/2019;55;0;AH;09:00:00;2;0.425;0.316;0.425;0.172;0.23;0.148;
02/07/2019;55;0;AH;09:00:00;2;0.427;0.345;0.39;0.206;0.255;0.187;
03/07/2019;55;0;AH;09:00:00;2;0.407;0.276;0.411;0.159;0.208;0.143;
04/07/2019;55;0;AH;09:00:00;2;0.466;0.337;0.368;0.149;0.208;0.131;
05/07/2019;55;0;AH;09:00:00;2;0.412;0.307;0.387;0.196;0.247;0.175;
